tconst,ordering_M,nconst_M,primaryName_M,knownForTitles_M,age_M,ordering_F,nconst_F,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName_F,birthYear,deathYear,primaryProfession,knownForTitles_F,age_F,age_gap
tt0029876,1.0,nm0624434,Jorge Negrete,"tt0174157,tt0030056,tt0034484,tt0235498",29,3.0,nm0356420,movie,El fanfarrón: ¡Aquí llegó el valentón!,0.0,\N,83.0,movie,El fanfarrón: ¡Aquí llegó el valentón!,El fanfarrón: ¡Aquí llegó el valentón!,0,1940,\N,83,"Adventure,Drama,Western",Magda Haller,1915,1981,"actress,archive_footage","tt0025062,tt0031741,tt0027950,tt0223060",25,4
tt0031348,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",28,2.0,nm0602812,movie,Frontier Vengeance,0.0,\N,58.0,movie,Frontier Vengeance,Frontier Vengeance,0,1940,\N,58,Western,Betty Moran,1920,1998,actress,"tt0033039,tt0031031,tt0031348,tt0031838",20,8
tt0031870,1.0,nm0728811,Tex Ritter,"tt0028283,tt0044706,tt0139699,tt0095253",35,3.0,nm0263088,movie,Roll Wagons Roll,0.0,\N,56.0,movie,Roll Wagons Roll,Roll Wagons Roll,0,1940,\N,56,"Drama,Music,Western",Muriel Evans,1910,2000,"actress,archive_footage","tt0027415,tt0028377,tt0025464,tt0025251",30,5
tt0032178,1.0,nm0000891,Wallace Beery,"tt0040271,tt0023948,tt0022958,tt0025948",55,3.0,nm0708081,movie,20 Mule Team,0.0,\N,84.0,movie,20 Mule Team,20 Mule Team,0,1940,\N,84,Western,Marjorie Rambeau,1889,1970,"actress,soundtrack,archive_footage","tt0032946,tt0033187,tt0034297,tt0026282",51,4
tt0032184,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",28,4.0,nm0020822,movie,Adventures of Red Ryder,0.0,\N,205.0,movie,Adventures of Red Ryder,Adventures of Red Ryder,0,1940,\N,205,Western,Maude Allen,1887,1960,"actress,soundtrack","tt0020935,tt0032257,tt0008321,tt0031565",53,-25
tt0032221,2.0,nm0000034,William Holden,"tt0046359,tt0047437,tt0043014,tt0074958",22,1.0,nm0000795,movie,Arizona,0.0,\N,125.0,movie,Arizona,Arizona,0,1940,\N,125,"Drama,Western",Jean Arthur,1900,1991,"actress,soundtrack,archive_footage","tt0030993,tt0031679,tt0046303,tt0036172",40,-18
tt0032222,1.0,nm0728811,Tex Ritter,"tt0028283,tt0044706,tt0139699,tt0095253",35,4.0,nm0278035,movie,Arizona Frontier,0.0,\N,60.0,movie,Arizona Frontier,Arizona Frontier,0,1940,\N,60,"Drama,Western",Evelyn Finley,1916,1989,"stunts,actress","tt0090022,tt0036862,tt0035760,tt0035678",24,11
tt0032223,1.0,nm0003706,Tim McCoy,"tt0023631,tt0023567,tt0023682,tt0033351",49,2.0,nm0352740,movie,Arizona Gang Busters,0.0,\N,60.0,movie,Arizona Gang Busters,Arizona Gang Busters,0,1940,\N,60,Western,Pauline Haddon,1912,1976,actress,"tt0032223,tt0032759,tt0032989,tt0032364",28,21
tt0032232,1.0,nm0113902,Johnny Mack Brown,"tt0039950,tt0030137,tt0034640,tt0029126",36,5.0,nm0350374,movie,Bad Man from Red Butte,0.0,\N,58.0,movie,Bad Man from Red Butte,Bad Man from Red Butte,0,1940,\N,58,Western,Anne Gwynne,1918,2003,"actress,soundtrack,archive_footage","tt0036931,tt0037302,tt0039320,tt0041133",22,14
tt0032253,1.0,nm0824496,Bob Steele,"tt0038355,tt0061747,tt0031742,tt0032253",33,2.0,nm0196885,movie,Billy the Kid in Texas,0.0,\N,52.0,movie,Billy the Kid in Texas,Billy the Kid in Texas,0,1940,\N,52,"Drama,Western",Terry Walker,1913,1979,"actress,archive_footage","tt0202640,tt0028641,tt0032253,tt0028540",27,6
tt0032259,1.0,nm0823633,Charles Starrett,"tt0023194,tt0038467,tt0038527,tt0037218",37,2.0,nm0580585,movie,Blazing Six Shooters,0.0,\N,61.0,movie,Blazing Six Shooters,Blazing Six Shooters,0,1940,\N,61,"Drama,Music,Western",Iris Meredith,1915,1980,"actress,soundtrack,archive_footage","tt0032557,tt0033142,tt0031312,tt0031773",25,12
tt0032273,1.0,nm0000022,Clark Gable,"tt0025316,tt0031381,tt0026752,tt0023382",39,3.0,nm0001055,movie,Boom Town,0.0,\N,119.0,movie,Boom Town,Boom Town,0,1940,\N,119,"Drama,Romance,Western",Claudette Colbert,1903,1996,"actress,soundtrack,archive_footage","tt0025316,tt0036367,tt0029929,tt0037280",37,2
tt0032274,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",29,3.0,nm0400490,movie,The Border Legion,0.0,\N,58.0,movie,The Border Legion,The Border Legion,0,1940,\N,58,"Drama,Music,Western",Carol Hughes,1910,1995,"actress,soundtrack,archive_footage","tt0032274,tt0032475,tt0030193,tt0029475",30,-1
tt0032292,1.0,nm0639563,George O'Brien,"tt0018455,tt0040369,tt0031630,tt0027384",41,2.0,nm0883922,movie,Bullet Code,0.0,\N,58.0,movie,Bullet Code,Bullet Code,0,1940,\N,58,Western,Virginia Vale,1920,2006,"actress,soundtrack,archive_footage","tt0033399,tt0033185,tt0034550,tt0032292",20,21
tt0032293,1.0,nm0823633,Charles Starrett,"tt0023194,tt0038467,tt0038527,tt0037218",37,2.0,nm0336790,movie,Bullets for Rustlers,0.0,\N,58.0,movie,Bullets for Rustlers,Bullets for Rustlers,0,1940,\N,58,Western,Lorna Gray,1917,2017,"actress,soundtrack,archive_footage","tt0038456,tt0036697,tt0037694,tt0031614",23,14
tt0032311,1.0,nm0000810,Gene Autry,"tt0042110,tt0034106,tt0039909,tt0027361",33,3.0,nm0832475,movie,Carolina Moon,0.0,\N,64.0,movie,Carolina Moon,Carolina Moon,0,1940,\N,64,"Drama,Music,Western",June Storey,1918,1991,"actress,soundtrack,archive_footage","tt0033510,tt0038990,tt0038102,tt0031437",22,11
tt0032312,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",29,5.0,nm0601733,movie,The Carson City Kid,0.0,\N,57.0,movie,The Carson City Kid,The Carson City Kid,0,1940,\N,57,"Drama,Western",Pauline Moore,1914,2001,"actress,soundtrack,archive_footage","tt0032028,tt0031216,tt0032346,tt0030136",26,3
tt0032327,1.0,nm0025874,Raúl de Anda,"tt0255887,tt0271657,tt0251034,tt0249392",32,3.0,nm0954035,movie,El charro Negro,0.0,\N,70.0,movie,El charro Negro,El charro Negro,0,1940,\N,70,"Adventure,Drama,Western",María Luisa Zea,1910,2002,"actress,archive_footage","tt0036722,tt0027803,tt0220372,tt0220668",30,2
tt0032330,1.0,nm0228715,Richard Dix,"tt0021746,tt0015117,tt0016439,tt0016345",47,2.0,nm0723422,movie,Cherokee Strip,0.0,\N,86.0,movie,Cherokee Strip,Cherokee Strip,0,1940,\N,86,Western,Florence Rice,1907,1974,"actress,soundtrack,archive_footage","tt0030120,tt0033402,tt0035378,tt0033426",33,14
tt0032332,1.0,nm0709526,Jack Randall,"tt0030970,tt0029484,tt0028760,tt0033261",34,2.0,nm0822548,movie,The Cheyenne Kid,0.0,\N,50.0,movie,The Cheyenne Kid,The Cheyenne Kid,0,1940,\N,50,Western,Louise Stanley,1915,1982,"actress,archive_footage","tt0033058,tt0032911,tt0028967,tt0030870",25,9
tt0032346,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",29,3.0,nm0601733,movie,Colorado,0.0,\N,57.0,movie,Colorado,Colorado,0,1940,\N,57,Western,Pauline Moore,1914,2001,"actress,soundtrack,archive_footage","tt0032028,tt0031216,tt0032346,tt0030136",26,3
tt0032362,1.0,nm0515292,Robert Livingston,"tt0040269,tt0028971,tt0029112,tt0039076",36,4.0,nm0341556,movie,Covered Wagon Days,0.0,\N,56.0,movie,Covered Wagon Days,Covered Wagon Days,0,1940,\N,56,Western,Kay Griffith,1915,2002,actress,"tt0032362,tt0032128,tt0030481",25,11
tt0032363,1.0,nm0709526,Jack Randall,"tt0030970,tt0029484,tt0028760,tt0033261",34,2.0,nm0129082,movie,Covered Wagon Trails,0.0,\N,52.0,movie,Covered Wagon Trails,Covered Wagon Trails,0,1940,\N,52,Western,Sally Cairns,1919,1965,"actress,archive_footage","tt0032363,tt0034945,tt0183886",21,13
tt0032364,1.0,nm0728811,Tex Ritter,"tt0028283,tt0044706,tt0139699,tt0095253",35,3.0,nm0352740,movie,The Cowboy from Sundown,0.0,\N,57.0,movie,The Cowboy from Sundown,The Cowboy from Sundown,0,1940,\N,57,Western,Pauline Haddon,1912,1976,actress,"tt0032223,tt0032759,tt0032989,tt0032364",28,7
tt0032386,1.0,nm0235026,Donald Douglas,"tt0037101,tt0038559,tt0030120,tt0032386",35,2.0,nm0336790,movie,Deadwood Dick,0.0,\N,285.0,movie,Deadwood Dick,Deadwood Dick,0,1940,\N,285,Western,Lorna Gray,1917,2017,"actress,soundtrack,archive_footage","tt0038456,tt0036697,tt0037694,tt0031614",23,12
tt0032423,1.0,nm0823633,Charles Starrett,"tt0023194,tt0038467,tt0038527,tt0037218",37,2.0,nm0910294,movie,The Durango Kid,0.0,\N,61.0,movie,The Durango Kid,The Durango Kid,0,1940,\N,61,Western,Luana Walters,1912,1963,"actress,archive_footage","tt0034613,tt0028241,tt0032420,tt0028589",28,9
tt0032497,1.0,nm0003706,Tim McCoy,"tt0023631,tt0023567,tt0023682,tt0033351",49,2.0,nm0795044,movie,Frontier Crusader,0.0,\N,62.0,movie,Frontier Crusader,Frontier Crusader,0,1940,\N,62,Western,Dorothy Short,1915,1963,"actress,archive_footage","tt0028346,tt0031164,tt0031211,tt0032902",25,24
tt0032513,1.0,nm0000810,Gene Autry,"tt0042110,tt0034106,tt0039909,tt0027361",33,3.0,nm0832475,movie,Gaucho Serenade,0.0,\N,66.0,movie,Gaucho Serenade,Gaucho Serenade,0,1940,\N,66,"Drama,Music,Western",June Storey,1918,1991,"actress,soundtrack,archive_footage","tt0033510,tt0038990,tt0038102,tt0031437",22,11
tt0032514,1.0,nm0003110,Cesar Romero,"tt0060153,tt0054135,tt0047647,tt0028765",33,2.0,nm0752846,movie,The Gay Caballero,0.0,\N,58.0,movie,The Gay Caballero,The Gay Caballero,0,1940,\N,58,Western,Sheila Ryan,1921,1975,"actress,soundtrack,archive_footage","tt0038459,tt0039580,tt0036379,tt0033676",19,14
tt0032522,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",28,2.0,nm0028158,movie,Ghost Valley Raiders,0.0,\N,57.0,movie,Ghost Valley Raiders,Ghost Valley Raiders,0,1940,\N,57,"Drama,Western",Lona Andre,1915,1992,"actress,soundtrack,archive_footage","tt0028776,tt0029578,tt0027488,tt0026127",25,3
tt0032536,1.0,nm0000050,Groucho Marx,"tt0026778,tt0023969,tt0028772,tt0023027",50,5.0,nm0507114,movie,Go West,0.0,\N,80.0,movie,Go West,Go West,0,1940,\N,80,"Comedy,Musical,Western",Diana Lewis,1919,1997,"actress,soundtrack,archive_footage","tt0025318,tt0035770,tt0033774,tt0032206",21,29
tt0032540,1.0,nm0728811,Tex Ritter,"tt0028283,tt0044706,tt0139699,tt0095253",35,4.0,nm0315178,movie,The Golden Trail,0.0,\N,52.0,movie,The Golden Trail,The Golden Trail,0,1940,\N,52,"Drama,Music,Western",Inna Gest,1921,1964,actress,"tt0036360,tt0032277,tt0033688,tt0032563",19,16
tt0032550,2.0,nm0003193,Harry Davenport,"tt0031381,tt0037059,tt0032484,tt0030993",74,1.0,nm0733480,movie,Granny Get Your Gun,0.0,\N,56.0,movie,Granny Get Your Gun,Granny Get Your Gun,0,1940,\N,56,"Comedy,Western",May Robson,1858,1942,"actress,writer,soundtrack","tt0029606,tt0029947,tt0024240,tt0029844",82,-8
tt0032563,1.0,nm0003706,Tim McCoy,"tt0023631,tt0023567,tt0023682,tt0033351",49,2.0,nm0315178,movie,Gun Code,0.0,\N,54.0,movie,Gun Code,Gun Code,0,1940,\N,54,Western,Inna Gest,1921,1964,actress,"tt0036360,tt0032277,tt0033688,tt0032563",19,30
tt0032592,1.0,nm0101955,William Boyd,"tt0024018,tt0027415,tt0040787,tt0022243",45,4.0,nm0737173,movie,Hidden Gold,0.0,\N,60.0,movie,Hidden Gold,Hidden Gold,0,1940,\N,60,Western,Ruth Rogers,1918,1953,actress,"tt0032706,tt0031925,tt0032843,tt0031722",22,23
tt0032670,1.0,nm0355755,Jon Hall,"tt0036959,tt0034902,tt0034465,tt0040710",25,2.0,nm0054609,movie,Kit Carson,0.0,\N,97.0,movie,Kit Carson,Kit Carson,0,1940,\N,97,"Drama,Western",Lynn Bari,1919,1989,"actress,soundtrack,archive_footage","tt0036672,tt0034716,tt0029899,tt0038782",21,4
tt0032689,1.0,nm0709526,Jack Randall,"tt0030970,tt0029484,tt0028760,tt0033261",34,2.0,nm0822548,movie,Land of the Six Guns,0.0,\N,54.0,movie,Land of the Six Guns,Land of the Six Guns,0,1940,\N,54,Western,Louise Stanley,1915,1982,"actress,archive_footage","tt0033058,tt0032911,tt0028967,tt0030870",25,9
tt0032694,1.0,nm0113902,Johnny Mack Brown,"tt0039950,tt0030137,tt0034640,tt0029126",36,3.0,nm0640605,movie,Law and Order,0.0,\N,57.0,movie,Law and Order,Law and Order,0,1940,\N,57,Western,Nell O'Day,1909,1989,"actress,writer,soundtrack","tt0025725,tt0036305,tt0033819,tt0036437",31,5
tt0032696,1.0,nm0639563,George O'Brien,"tt0018455,tt0040369,tt0031630,tt0027384",41,2.0,nm0883922,movie,Legion of the Lawless,0.0,\N,59.0,movie,Legion of the Lawless,Legion of the Lawless,0,1940,\N,59,Western,Virginia Vale,1920,2006,"actress,soundtrack,archive_footage","tt0033399,tt0033185,tt0034550,tt0032292",20,21
tt0032706,1.0,nm0430460,Victor Jory,"tt0031381,tt0056241,tt0031839,tt0032557",38,2.0,nm0768471,movie,The Light of Western Stars,0.0,\N,64.0,movie,The Light of Western Stars,The Light of Western Stars,0,1940,\N,64,"Drama,Western",Jo Ann Sayers,1918,2011,actress,"tt0032753,tt0032706,tt0031442,tt0032135",22,16
tt0032707,1.0,nm0562770,Ken Maynard,"tt0025108,tt0032902,tt0021407,tt0020562",45,2.0,nm0734019,movie,Lightning Strikes West,0.0,\N,55.0,movie,Lightning Strikes West,Lightning Strikes West,0,1940,\N,55,Western,Claire Rochelle,1908,1981,actress,"tt0031165,tt0029487,tt0038366,tt0037336",32,13
tt0032724,1.0,nm0515292,Robert Livingston,"tt0040269,tt0028971,tt0029112,tt0039076",36,4.0,nm0425469,movie,Lone Star Raiders,0.0,\N,57.0,movie,Lone Star Raiders,Lone Star Raiders,0,1940,\N,57,"Drama,Western",June Johnson,1918,1987,"actress,publicist,soundtrack","tt0134289,tt0033647,tt0032724,tt0029207",22,14
tt0032732,1.0,nm0003110,Cesar Romero,"tt0060153,tt0054135,tt0047647,tt0028765",33,2.0,nm0400794,movie,Lucky Cisco Kid,0.0,\N,67.0,movie,Lucky Cisco Kid,Lucky Cisco Kid,0,1940,\N,67,Western,Mary Beth Hughes,1919,1995,"actress,soundtrack","tt0037749,tt0037858,tt0040472,tt0042568",21,12
tt0032750,1.0,nm0254381,Bill Elliott,"tt0033313,tt0032940,tt0017979,tt0041453",36,2.0,nm0580585,movie,The Man from Tumbleweeds,0.0,\N,59.0,movie,The Man from Tumbleweeds,The Man from Tumbleweeds,0,1940,\N,59,"Drama,Western",Iris Meredith,1915,1980,"actress,soundtrack,archive_footage","tt0032557,tt0033142,tt0031312,tt0031773",25,11
tt0032779,1.0,nm0000810,Gene Autry,"tt0042110,tt0034106,tt0039909,tt0027361",33,3.0,nm0587900,movie,Melody Ranch,0.0,\N,84.0,movie,Melody Ranch,Melody Ranch,0,1940,\N,84,Western,Ann Miller,1923,2004,"actress,miscellaneous,soundtrack","tt0166924,tt0030993,tt0041716,tt0036306",17,16
tt0032828,2.0,nm0001211,W.C. Fields,"tt0025318,tt0033945,tt0032234,tt0026676",60,1.0,nm0922213,movie,My Little Chickadee,0.0,\N,83.0,movie,My Little Chickadee,My Little Chickadee,0,1940,\N,83,"Comedy,Western",Mae West,1893,1980,"actress,writer,soundtrack","tt0024548,tt0024166,tt0026419,tt0032828",47,13
tt0032850,1.0,nm0000011,Gary Cooper,"tt0044706,tt0034167,tt0035896,tt0027996",39,2.0,nm0140914,movie,North West Mounted Police,0.0,\N,126.0,movie,North West Mounted Police,North West Mounted Police,0,1940,\N,126,"Drama,Romance,Western",Madeleine Carroll,1906,1987,"actress,archive_footage","tt0026029,tt0035100,tt0029442,tt0029057",34,5
tt0032859,1.0,nm0515292,Robert Livingston,"tt0040269,tt0028971,tt0029112,tt0039076",36,5.0,nm0571868,movie,Oklahoma Renegades,0.0,\N,57.0,movie,Oklahoma Renegades,Oklahoma Renegades,0,1940,\N,57,Western,Florine McKinney,1909,1975,"actress,soundtrack,archive_footage","tt0028638,tt0026173,tt0026266,tt0026776",31,5
tt0032870,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",28,2.0,nm0907228,movie,One Man's Law,0.0,\N,57.0,movie,One Man's Law,One Man's Law,0,1940,\N,57,Western,Janet Waldo,1919,2016,"actress,soundtrack,archive_footage","tt0055683,tt0070544,tt0173587,tt0083481",21,7
tt0032882,4.0,nm0669639,Charles Peck,"tt0050105,tt0028773,tt0032473,tt0031315",18,1.0,nm0271515,movie,Out West with the Peppers,0.0,\N,62.0,movie,Out West with the Peppers,Out West with the Peppers,0,1940,\N,62,"Comedy,Drama,Western",Edith Fellows,1923,2011,"actress,soundtrack,archive_footage","tt0027293,tt0030373,tt0028092,tt0030369",17,1
tt0032885,1.0,nm0728811,Tex Ritter,"tt0028283,tt0044706,tt0139699,tt0095253",35,3.0,nm0206034,movie,Pals of the Silver Sage,0.0,\N,52.0,movie,Pals of the Silver Sage,Pals of the Silver Sage,0,1940,\N,52,Western,Sugar Dawn,1931,\N,actress,"tt0034108,tt0033566,tt0034468,tt0034371",9,26
tt0032902,1.0,nm0562770,Ken Maynard,"tt0025108,tt0032902,tt0021407,tt0020562",45,3.0,nm0795044,movie,Phantom Rancher,0.0,\N,61.0,movie,Phantom Rancher,Phantom Rancher,0,1940,\N,61,Western,Dorothy Short,1915,1963,"actress,archive_footage","tt0028346,tt0031164,tt0031211,tt0032902",25,20
tt0032911,1.0,nm0824496,Bob Steele,"tt0038355,tt0061747,tt0031742,tt0032253",33,2.0,nm0822548,movie,Pinto Canyon,0.0,\N,55.0,movie,Pinto Canyon,Pinto Canyon,0,1940,\N,55,"Action,Romance,Western",Louise Stanley,1915,1982,"actress,archive_footage","tt0033058,tt0032911,tt0028967,tt0030870",25,8
tt0032912,1.0,nm0709526,Jack Randall,"tt0030970,tt0029484,tt0028760,tt0033261",34,2.0,nm0929278,movie,Pioneer Days,0.0,\N,54.0,movie,Pioneer Days,Pioneer Days,0,1940,\N,54,Western,June Wilkins,1918,1972,actress,"tt0031067,tt0032276,tt0032912,tt0033254",22,12
tt0032913,1.0,nm0254381,Bill Elliott,"tt0033313,tt0032940,tt0017979,tt0041453",36,2.0,nm0173827,movie,Pioneers of the Frontier,0.0,\N,58.0,movie,Pioneers of the Frontier,Pioneers of the Frontier,0,1940,\N,58,Western,Dorothy Comingore,1913,1971,"actress,soundtrack,archive_footage","tt0033467,tt0031733,tt0032296,tt0030007",27,9
tt0032914,1.0,nm0515292,Robert Livingston,"tt0040269,tt0028971,tt0029112,tt0039076",36,5.0,nm0730849,movie,Pioneers of the West,0.0,\N,56.0,movie,Pioneers of the West,Pioneers of the West,0,1940,\N,56,"Drama,Western",Beatrice Roberts,1905,1970,"actress,archive_footage","tt0028634,tt0030138,tt0029363,tt0029376",35,1
tt0032923,1.0,nm0113902,Johnny Mack Brown,"tt0039950,tt0030137,tt0034640,tt0029126",36,3.0,nm0640605,movie,Pony Post,0.0,\N,59.0,movie,Pony Post,Pony Post,0,1940,\N,59,Western,Nell O'Day,1909,1989,"actress,writer,soundtrack","tt0025725,tt0036305,tt0033819,tt0036437",31,5
tt0032939,1.0,nm0639563,George O'Brien,"tt0018455,tt0040369,tt0031630,tt0027384",41,2.0,nm0883922,movie,Prairie Law,0.0,\N,59.0,movie,Prairie Law,Prairie Law,0,1940,\N,59,Western,Virginia Vale,1920,2006,"actress,soundtrack,archive_footage","tt0033399,tt0033185,tt0034550,tt0032292",20,21
tt0032940,1.0,nm0254381,Bill Elliott,"tt0033313,tt0032940,tt0017979,tt0041453",36,2.0,nm0949533,movie,Prairie Schooners,0.0,\N,58.0,movie,Prairie Schooners,Prairie Schooners,0,1940,\N,58,"Drama,Western",Evelyn Young,1916,1979,"actress,archive_footage","tt0032940,tt0034395,tt0032530,tt0032576",24,12
tt0032959,1.0,nm0001948,Charles Bickford,"tt0047522,tt0036377,tt0039224,tt0039370",49,2.0,nm0723658,movie,Queen of the Yukon,0.0,\N,73.0,movie,Queen of the Yukon,Queen of the Yukon,0,1940,\N,73,"Adventure,Drama,Western",Irene Rich,1891,1988,"actress,soundtrack,archive_footage","tt0031284,tt0014710,tt0039152,tt0040369",49,0
tt0032965,1.0,nm0113902,Johnny Mack Brown,"tt0039950,tt0030137,tt0034640,tt0029126",36,3.0,nm0640605,movie,Ragtime Cowboy Joe,0.0,\N,68.0,movie,Ragtime Cowboy Joe,Ragtime Cowboy Joe,0,1940,\N,68,"Drama,Music,Western",Nell O'Day,1909,1989,"actress,writer,soundtrack","tt0025725,tt0036305,tt0033819,tt0036437",31,5
tt0032966,1.0,nm0728811,Tex Ritter,"tt0028283,tt0044706,tt0139699,tt0095253",35,2.0,nm0269560,movie,Rainbow Over the Range,0.0,\N,60.0,movie,Rainbow Over the Range,Rainbow Over the Range,0,1940,\N,60,"Drama,Music,Western",Dorothy Fay,1915,2003,"actress,archive_footage","tt0032557,tt0030893,tt0034390,tt0030159",25,10
tt0032970,1.0,nm0000810,Gene Autry,"tt0042110,tt0034106,tt0039909,tt0027361",33,3.0,nm0832475,movie,Rancho Grande,0.0,\N,67.0,movie,Rancho Grande,Rancho Grande,0,1940,\N,67,"Drama,Music,Western",June Storey,1918,1991,"actress,soundtrack,archive_footage","tt0033510,tt0038990,tt0038102,tt0031437",22,11
tt0032971,1.0,nm0181003,Ray Corrigan,"tt0030550,tt0030663,tt0032032,tt0034309",38,5.0,nm0910294,movie,The Range Busters,0.0,\N,56.0,movie,The Range Busters,The Range Busters,0,1940,\N,56,"Drama,Music,Western",Luana Walters,1912,1963,"actress,archive_footage","tt0034613,tt0028241,tt0032420,tt0028589",28,10
tt0032972,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",29,3.0,nm0084098,movie,The Ranger and the Lady,0.0,\N,59.0,movie,The Ranger and the Lady,The Ranger and the Lady,0,1940,\N,59,"Drama,Romance,Western",Julie Bishop,1914,2001,"actress,soundtrack,archive_footage","tt0036218,tt0041963,tt0024894,tt0027376",26,3
tt0032973,1.0,nm0534045,Fred MacMurray,"tt0036775,tt0053604,tt0046816,tt0057518",32,4.0,nm0605685,movie,Rangers of Fortune,0.0,\N,80.0,movie,Rangers of Fortune,Rangers of Fortune,0,1940,\N,80,Western,Patricia Morison,1915,2018,"actress,soundtrack,archive_footage","tt0036377,tt0038494,tt0035706,tt0036005",25,7
tt0032983,1.0,nm0000020,Henry Fonda,"tt0050083,tt0082846,tt0032551,tt0051207",35,2.0,nm0000074,movie,The Return of Frank James,0.0,\N,92.0,movie,The Return of Frank James,The Return of Frank James,0,1940,\N,92,"Drama,Western",Gene Tierney,1920,1991,"actress,soundtrack,archive_footage","tt0037008,tt0039420,tt0035979,tt0037865",20,15
tt0032984,1.0,nm0254381,Bill Elliott,"tt0033313,tt0032940,tt0017979,tt0041453",36,2.0,nm0580585,movie,The Return of Wild Bill,0.0,\N,60.0,movie,The Return of Wild Bill,The Return of Wild Bill,0,1940,\N,60,"Drama,Western",Iris Meredith,1915,1980,"actress,soundtrack,archive_footage","tt0032557,tt0033142,tt0031312,tt0031773",25,11
tt0032987,1.0,nm0000810,Gene Autry,"tt0042110,tt0034106,tt0039909,tt0027361",33,3.0,nm0832475,movie,"Ride, Tenderfoot, Ride",0.0,\N,65.0,movie,"Ride, Tenderfoot, Ride","Ride, Tenderfoot, Ride",0,1940,\N,65,"Drama,Music,Western",June Storey,1918,1991,"actress,soundtrack,archive_footage","tt0033510,tt0038990,tt0038102,tt0031437",22,11
tt0032988,1.0,nm0709526,Jack Randall,"tt0030970,tt0029484,tt0028760,tt0033261",34,2.0,nm0730043,movie,Riders from Nowhere,0.0,\N,47.0,movie,Riders from Nowhere,Riders from Nowhere,0,1940,\N,47,"Drama,Western",Margaret Roach,1921,1964,"actress,archive_footage","tt0033190,tt0032988,tt0031031,tt0034115",19,15
tt0032989,1.0,nm0003706,Tim McCoy,"tt0023631,tt0023567,tt0023682,tt0033351",49,2.0,nm0352740,movie,Riders of Black Mountain,0.0,\N,57.0,movie,Riders of Black Mountain,Riders of Black Mountain,0,1940,\N,57,Western,Pauline Haddon,1912,1976,actress,"tt0032223,tt0032759,tt0032989,tt0032364",28,21
tt0032990,1.0,nm0113902,Johnny Mack Brown,"tt0039950,tt0030137,tt0034640,tt0029126",36,4.0,nm0732626,movie,Riders of Pasco Basin,0.0,\N,56.0,movie,Riders of Pasco Basin,Riders of Pasco Basin,0,1940,\N,56,"Drama,Music,Western",Frances Robinson,1916,1971,actress,"tt0033553,tt0033848,tt0061749,tt0033990",24,12
tt0032996,1.0,nm0515292,Robert Livingston,"tt0040269,tt0028971,tt0029112,tt0039076",36,5.0,nm0870014,movie,Rocky Mountain Rangers,0.0,\N,58.0,movie,Rocky Mountain Rangers,Rocky Mountain Rangers,0,1940,\N,58,"Drama,Western",Rosella Towne,1918,2014,actress,"tt0031021,tt0031166,tt0035930,tt0030731",22,14
tt0033020,1.0,nm0101955,William Boyd,"tt0024018,tt0027415,tt0040787,tt0022243",45,3.0,nm0708081,movie,Santa Fe Marshal,0.0,\N,68.0,movie,Santa Fe Marshal,Santa Fe Marshal,0,1940,\N,68,Western,Marjorie Rambeau,1889,1970,"actress,soundtrack,archive_footage","tt0032946,tt0033187,tt0034297,tt0026282",51,-6
tt0033021,1.0,nm0001224,Errol Flynn,"tt0029843,tt0040076,tt0026174,tt0041955",31,2.0,nm0000014,movie,Santa Fe Trail,0.0,\N,110.0,movie,Santa Fe Trail,Santa Fe Trail,0,1940,\N,110,"Drama,War,Western",Olivia de Havilland,1916,2020,"actress,soundtrack,archive_footage","tt0031381,tt0041452,tt0029843,tt0040806",24,7
tt0033044,2.0,nm0000810,Gene Autry,"tt0042110,tt0034106,tt0039909,tt0027361",33,1.0,nm0936730,movie,Shooting High,0.0,\N,65.0,movie,Shooting High,Shooting High,0,1940,\N,65,"Drama,Music,Western",Jane Withers,1926,2021,"actress,writer,soundtrack","tt0049261,tt0024914,tt0257778,tt0033044",14,19
tt0033047,1.0,nm0101955,William Boyd,"tt0024018,tt0027415,tt0040787,tt0022243",45,5.0,nm0165715,movie,The Showdown,0.0,\N,65.0,movie,The Showdown,The Showdown,0,1940,\N,65,"Drama,Western",Jan Clayton,1917,1983,"actress,soundtrack,archive_footage","tt0046617,tt0038163,tt0032476,tt1478608",23,22
