tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0035311,movie,Shadows on the Sage,Shadows on the Sage,0,1942,\N,55,"Drama,Western"
tt0035316,movie,Sheriff of Sage Valley,Sheriff of Sage Valley,0,1942,\N,57,Western
tt0035324,movie,Shut My Big Mouth,Shut My Big Mouth,0,1942,\N,71,"Comedy,Western"
tt0035334,movie,The Silver Bullet,The Silver Bullet,0,1942,\N,58,"Drama,Music,Western"
tt0035335,movie,Silver Queen,Silver Queen,0,1942,\N,80,Western
tt0035355,movie,The Sombrero Kid,The Sombrero Kid,0,1942,\N,56,"Crime,Western"
tt0035362,movie,Sons of the Pioneers,Sons of the Pioneers,0,1942,\N,55,"Drama,Music,Western"
tt0035364,movie,South of Santa Fe,South of Santa Fe,0,1942,\N,55,"Drama,Music,Western"
tt0035369,movie,The Spoilers,The Spoilers,0,1942,\N,87,"Drama,Western"
tt0035376,movie,Stagecoach Buckaroo,Stagecoach Buckaroo,0,1942,\N,58,Western
tt0035377,movie,Stagecoach Express,Stagecoach Express,0,1942,\N,57,"Drama,Western"
tt0035380,movie,Stardust on the Sage,Stardust on the Sage,0,1942,\N,64,"Drama,Music,Western"
tt0035394,movie,Sundown Jim,Sundown Jim,0,1942,\N,63,Western
tt0035395,movie,The Sundown Kid,The Sundown Kid,0,1942,\N,59,"Drama,Western"
tt0035396,movie,Sunset Serenade,Sunset Serenade,0,1942,\N,58,"Drama,Music,Western"
tt0035397,movie,Sunset on the Desert,Sunset on the Desert,0,1942,\N,63,"Drama,Musical,Western"
tt0035424,movie,Texas Man Hunt,Texas Man Hunt,0,1942,\N,60,"Drama,Western"
tt0035425,movie,Texas to Bataan,Texas to Bataan,0,1942,\N,56,"Drama,War,Western"
tt0035439,movie,Thunder River Feud,Thunder River Feud,0,1942,\N,58,"Drama,Western"
tt0035450,movie,Tombstone: The Town Too Tough to Die,Tombstone: The Town Too Tough to Die,0,1942,\N,79,Western
tt0035457,movie,A Tornado in the Saddle,A Tornado in the Saddle,0,1942,\N,59,Western
tt0035464,movie,Trail Riders,Trail Riders,0,1942,\N,55,"Drama,Western"
tt0035487,movie,Undercover Man,Undercover Man,0,1942,\N,68,"Drama,Western"
tt0035500,movie,Valley of Hunted Men,Valley of Hunted Men,0,1942,\N,60,"Drama,Western"
tt0035501,movie,The Valley of Vanishing Men,The Valley of Vanishing Men,0,1942,\N,280,"Drama,Western"
tt0035502,movie,Valley of the Sun,Valley of the Sun,0,1942,\N,78,"Drama,Western"
tt0035507,movie,Vengeance of the West,Vengeance of the West,0,1942,\N,61,Western
tt0035542,movie,West of Tombstone,West of Tombstone,0,1942,\N,59,"Drama,Music,Western"
tt0035543,movie,West of the Law,West of the Law,0,1942,\N,60,"Drama,Western"
tt0035544,movie,Western Mail,Western Mail,0,1942,\N,54,"Drama,Western"
tt0035545,movie,Westward Ho!,Westward Ho!,0,1942,\N,56,"Drama,Western"
tt0035639,movie,Apache Trail,Apache Trail,0,1942,\N,66,Western
tt0035647,movie,Arizona Trail,Arizona Trail,0,1943,\N,57,Western
tt0035655,movie,The Avenging Rider,The Avenging Rider,0,1943,\N,55,Western
tt0035663,movie,Bar 20,Bar 20,0,1943,\N,54,"Drama,Western"
tt0035676,movie,Beyond the Last Frontier,Beyond the Last Frontier,0,1943,\N,60,"Drama,Western"
tt0035677,movie,Black Hills Express,Black Hills Express,0,1943,\N,56,Western
tt0035678,movie,Black Market Rustlers,Black Market Rustlers,0,1943,\N,58,Western
tt0035680,movie,Blazing Frontier,Blazing Frontier,0,1943,\N,59,Western
tt0035681,movie,Blazing Guns,Blazing Guns,0,1943,\N,54,"Drama,Western"
tt0035683,movie,The Blocked Trail,The Blocked Trail,0,1943,\N,55,"Drama,Western"
tt0035691,movie,Border Buckaroos,Border Buckaroos,0,1943,\N,60,"Drama,Music,Western"
tt0035692,movie,Border Patrol,Border Patrol,0,1943,\N,65,"Drama,Western"
tt0035693,movie,Bordertown Gun Fighters,Bordertown Gun Fighters,0,1943,\N,56,"Drama,Western"
tt0035700,movie,Buckskin Frontier,Buckskin Frontier,0,1943,\N,65,Western
tt0035701,movie,Bullets and Saddles,Bullets and Saddles,0,1943,\N,54,"Drama,Western"
tt0035707,movie,Calling Wild Bill Elliott,Calling Wild Bill Elliott,0,1943,\N,55,"Drama,Western"
tt0035711,movie,Canyon City,Canyon City,0,1943,\N,57,Western
tt0035717,movie,Carson City Cyclone,Carson City Cyclone,0,1943,\N,55,Western
tt0035723,movie,Cattle Stampede,Cattle Stampede,0,1943,\N,58,"Drama,Western"
tt0035730,movie,Cheyenne Roundup,Cheyenne Roundup,0,1943,\N,59,Western
tt0035744,movie,Colt Comrades,Colt Comrades,0,1943,\N,67,"Drama,Western"
tt0035760,movie,Cowboy Commandos,Cowboy Commandos,0,1943,\N,55,Western
tt0035762,movie,Cowboy in the Clouds,Cowboy in the Clouds,0,1943,\N,54,"Drama,Western"
tt0035772,movie,Cuando habla el corazón,Cuando habla el corazón,0,1943,\N,95,"Drama,Music,Western"
tt0035780,movie,Daredevils of the West,Daredevils of the West,0,1943,\N,196,Western
tt0035782,movie,Days of Old Cheyenne,Days of Old Cheyenne,0,1943,\N,56,"Drama,Western"
tt0035783,movie,Dead Man's Gulch,Dead Man's Gulch,0,1943,\N,55,Western
tt0035786,movie,Death Rides the Plains,Death Rides the Plains,0,1943,\N,53,Western
tt0035787,movie,Death Valley Manhunt,Death Valley Manhunt,0,1943,\N,55,"Drama,Western"
tt0035788,movie,Death Valley Rangers,Death Valley Rangers,0,1943,\N,59,"Drama,Western"
tt0035798,movie,The Desperadoes,The Desperadoes,0,1943,\N,87,Western
tt0035804,movie,Devil Riders,Devil Riders,0,1943,\N,56,Western
tt0035825,movie,Doña Bárbara,Doña Bárbara,0,1943,\N,125,"Drama,Western"
tt0035862,movie,False Colors,False Colors,0,1943,\N,65,Western
tt0035874,movie,Fighting Frontier,Fighting Frontier,0,1943,\N,57,Western
tt0035875,movie,Fighting Valley,Fighting Valley,0,1943,\N,60,"Drama,Western"
tt0035904,movie,Frontier Badmen,Frontier Badmen,0,1943,\N,73,"Drama,Western"
tt0035905,movie,Frontier Fury,Frontier Fury,0,1943,\N,55,Western
tt0035907,movie,Fugitive from Sonora,Fugitive from Sonora,0,1943,\N,57,Western
tt0035908,movie,Fugitive of the Plains,Fugitive of the Plains,0,1943,\N,56,"Drama,Western"
tt0035936,movie,The Ghost Rider,The Ghost Rider,0,1943,\N,58,"Drama,Western"
tt0035961,movie,Hail to the Rangers,Hail to the Rangers,0,1943,\N,58,Western
tt0035965,movie,Hands Across the Border,Hands Across the Border,0,1943,\N,72,"Drama,Music,Western"
tt0035973,movie,Haunted Ranch,Haunted Ranch,0,1943,\N,57,"Drama,Music,Western"
tt0036016,movie,Hoppy Serves a Writ,Hoppy Serves a Writ,0,1943,\N,67,Western
tt0036033,movie,Idaho,Idaho,0,1943,\N,70,"Drama,Music,Western"
tt0036038,movie,In Old Oklahoma,In Old Oklahoma,0,1943,\N,102,"Drama,Western"
tt0036065,movie,The Kansan,The Kansan,0,1943,\N,79,Western
tt0036074,movie,The Kid Rides Again,The Kid Rides Again,0,1943,\N,55,"Drama,Western"
tt0036075,movie,King of the Cowboys,King of the Cowboys,0,1943,\N,73,Western
tt0036079,movie,Klondike Kate,Klondike Kate,0,1943,\N,64,Western
tt0036092,movie,A Lady Takes a Chance,A Lady Takes a Chance,0,1943,\N,86,"Comedy,Romance,Western"
tt0036096,movie,Land of Hunted Men,Land of Hunted Men,0,1943,\N,58,"Drama,Western"
tt0036101,movie,The Law Rides Again,The Law Rides Again,0,1943,\N,58,"Drama,Western"
tt0036102,movie,Law of the Northwest,Law of the Northwest,0,1943,\N,57,"Drama,Western"
tt0036103,movie,Leather Burners,The Leather Burners,0,1943,\N,58,"Drama,Western"
tt0036118,movie,The Lone Star Trail,The Lone Star Trail,0,1943,\N,58,Western
tt0036132,movie,Man from Music Mountain,Man from Music Mountain,0,1943,\N,71,Western
tt0036133,movie,The Man from the Rio Grande,The Man from the Rio Grande,0,1943,\N,55,Western
tt0036134,movie,The Man from Thunder River,The Man from Thunder River,0,1943,\N,57,"Drama,Western"
tt0036232,movie,The Old Chisholm Trail,The Old Chisholm Trail,0,1942,\N,61,Western
tt0036241,movie,The Outlaw,The Outlaw,0,1943,\N,116,"Drama,Western"
tt0036242,movie,Outlaws of Stampede Pass,Outlaws of Stampede Pass,0,1943,\N,58,Western
tt0036243,movie,Overland Mail Robbery,Overland Mail Robbery,0,1943,\N,56,"Drama,Western"
tt0036244,movie,The Ox-Bow Incident,The Ox-Bow Incident,0,1942,\N,75,"Drama,Western"
tt0036250,movie,Pardon My Gun,Pardon My Gun,0,1942,\N,56,Western
tt0036274,movie,Prairie Chickens,Prairie Chickens,0,1943,\N,48,"Comedy,Western"
tt0036289,movie,Raiders of Red Gap,Raiders of Red Gap,0,1943,\N,57,"Drama,Western"
tt0036290,movie,Raiders of San Joaquin,Raiders of San Joaquin,0,1943,\N,59,Western
tt0036291,movie,Raiders of Sunset Pass,Raiders of Sunset Pass,0,1943,\N,57,"Drama,Western"
tt0036292,movie,The Rangers Take Over,The Rangers Take Over,0,1942,\N,60,Western
tt0036296,movie,Red River Robin Hood,Red River Robin Hood,0,1942,\N,57,"Drama,Western"
tt0036300,movie,The Renegade,The Renegade,0,1943,\N,58,Western
tt0036305,movie,Return of the Rangers,Return of the Rangers,0,1943,\N,60,Western
tt0036312,movie,Riders of the Rio Grande,Riders of the Rio Grande,0,1943,\N,55,"Drama,Western"
tt0036315,movie,Robin Hood of the Range,Robin Hood of the Range,0,1943,\N,54,Western
tt0036322,movie,Saddles and Sagebrush,Saddles and Sagebrush,0,1943,\N,54,Western
tt0036332,movie,Santa Fe Scouts,Santa Fe Scouts,0,1943,\N,55,"Drama,Western"
tt0036355,movie,Silver City Raiders,Silver City Raiders,0,1943,\N,55,Western
tt0036357,movie,Silver Spurs,Silver Spurs,0,1943,\N,68,"Drama,Music,Western"
tt0036360,movie,Six Gun Gospel,Six Gun Gospel,0,1943,\N,59,Western
tt0036379,movie,Song of Texas,Song of Texas,0,1943,\N,69,"Drama,Music,Western"
tt0036394,movie,The Stranger from Pecos,The Stranger from Pecos,0,1943,\N,55,Western
tt0036420,movie,Tenting Tonight on the Old Camp Ground,Tenting Tonight on the Old Camp Ground,0,1943,\N,62,"Drama,Music,Western"
tt0036421,movie,The Texas Kid,The Texas Kid,0,1943,\N,57,"Drama,Western"
tt0036437,movie,Thundering Trails,Thundering Trails,0,1943,\N,60,"Drama,Western"
tt0036468,movie,Two Fisted Justice,Two Fisted Justice,0,1943,\N,54,Western
tt0036509,movie,Wagon Tracks West,Wagon Tracks West,0,1943,\N,55,Western
tt0036522,movie,West of Texas,West of Texas,0,1943,\N,59,Western
tt0036523,movie,Western Cyclone,Western Cyclone,0,1943,\N,62,"Drama,Western"
tt0036536,movie,Wild Horse Rustlers,Wild Horse Rustlers,0,1943,\N,58,"Drama,Western"
tt0036537,movie,Wild Horse Stampede,Wild Horse Stampede,0,1943,\N,59,"Drama,Western"
tt0036543,movie,Wolves of the Range,Wolves of the Range,0,1943,\N,60,Western
tt0036590,movie,Alaska,Alaska,0,1944,\N,76,"Drama,Western"
tt0036610,movie,Arizona Whirlwind,Arizona Whirlwind,0,1944,\N,59,"Drama,Western"
tt0036642,movie,The Big Bonanza,The Big Bonanza,0,1944,\N,70,Western
tt0036647,movie,Black Arrow,Black Arrow,0,1944,\N,270,Western
