tconst,ordering_M,nconst_M,primaryName_M,knownForTitles_M,age_M,ordering_F,nconst_F,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName_F,birthYear,deathYear,primaryProfession,knownForTitles_F,age_F,age_gap
tt0031191,1.0,nm0392442,Jack Holt,"tt0034587,tt0028216,tt0024895,tt0019831",52,6.0,nm0912115,movie,Outside the Three-Mile Limit,0.0,\N,64,movie,Outside the Three-Mile Limit,Outside the Three-Mile Limit,0,1940,\N,64,"Crime,Drama,Romance",Irene Ware,1910,1993,"actress,archive_footage","tt0022753,tt0026333,tt0027613,tt0025608",30,22
tt0031378,1.0,nm0219396,Richard Denning,"tt0050105,tt0050197,tt0046876,tt0047960",26,2.0,nm0128573,movie,Golden Gloves,0.0,\N,66,movie,Golden Gloves,Golden Gloves,0,1940,\N,66,"Crime,Drama,Sport",Jeanne Cagney,1919,1984,"actress,soundtrack,archive_footage","tt0042869,tt0035575,tt0040884,tt0044557",21,5
tt0031394,1.0,nm0428160,Gordon Jones,"tt0034742,tt0031394,tt0035105,tt0057298",29,5.0,nm0619254,movie,The Green Hornet,0.0,\N,258,movie,The Green Hornet,The Green Hornet,0,1940,\N,258,"Adventure,Crime,Family",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",25,4
tt0031504,1.0,nm0121002,Albert Burdon,"tt0168167,tt0023131,tt0125134,tt0145896",40,5.0,nm0166546,movie,Jail Birds,0.0,\N,73,movie,Jail Birds,Jail Birds,0,1940,\N,73,"Comedy,Crime",Lorraine Clewes,1917,1996,actress,"tt0038442,tt0103206,tt0056350,tt0071292",23,17
tt0031548,1.0,nm0714878,Michael Redgrave,"tt0030341,tt0043362,tt0039636,tt0055018",32,2.0,nm0336931,movie,A Window in London,0.0,\N,59,movie,Lady in Distress,A Window in London,0,1940,\N,59,"Crime,Drama,Thriller",Sally Gray,1915,2006,"actress,soundtrack","tt0034146,tt0031891,tt0032688,tt0038577",25,7
tt0031636,1.0,nm0517058,John Loder,"tt0033729,tt0035140,tt0028212,tt0029081",42,2.0,nm0532296,movie,Meet Maxwell Archer,0.0,\N,73,movie,"Maxwell Archer, Detective",Meet Maxwell Archer,0,1940,\N,73,"Adventure,Crime,Mystery",Leueen MacGrath,1914,1992,"actress,writer","tt0030637,tt0041329,tt0191690,tt0040049",26,16
tt0031682,2.0,nm0507968,Edward Lexy,"tt0030774,tt0030846,tt0395536,tt0989125",43,1.0,nm0163515,movie,Mrs. Pym of Scotland Yard,0.0,\N,65,movie,Mrs. Pym of Scotland Yard,Mrs. Pym of Scotland Yard,0,1940,\N,65,"Crime,Mystery",Mary Clare,1892,1970,"actress,archive_footage","tt0040662,tt0030341,tt0024989,tt0010997",48,-5
tt0031918,1.0,nm0842981,Basil Sydney,"tt0040416,tt0046269,tt0053882,tt0026939",46,2.0,nm0384962,movie,Shadowed Eyes,0.0,\N,68,movie,Shadowed Eyes,Shadowed Eyes,0,1940,\N,68,"Crime,Drama",Patricia Hilliard,1916,2001,actress,"tt0026406,tt0028358,tt4306014,tt0025681",24,22
tt0032176,2.0,nm0107575,George Brent,"tt0031210,tt0024034,tt0031835,tt0040556",36,1.0,nm0643353,movie,'Til We Meet Again,0.0,\N,99,movie,'Til We Meet Again,'Til We Meet Again,0,1940,\N,99,"Crime,Drama,Mystery",Merle Oberon,1911,1979,"actress,writer,producer","tt0032145,tt0037024,tt0034274,tt0025748",29,7
tt0032179,2.0,nm0052203,Leslie Banks,"tt0023238,tt0025452,tt0032571,tt0031505",50,1.0,nm0000046,movie,21 Days,0.0,\N,72,movie,21 Days Together,21 Days,0,1940,\N,72,"Crime,Drama,Romance",Vivien Leigh,1913,1967,"actress,writer,soundtrack","tt0044081,tt0031381,tt0033238,tt0034272",27,23
tt0032183,1.0,nm0107575,George Brent,"tt0031210,tt0024034,tt0031835,tt0040556",36,2.0,nm0592109,movie,Adventure in Diamonds,0.0,\N,76,movie,Adventure in Diamonds,Adventure in Diamonds,0,1940,\N,76,"Crime,Drama",Isa Miranda,1905,1982,"actress,soundtrack,archive_footage","tt0040137,tt0063599,tt0031445,tt0035021",35,1
tt0032199,1.0,nm0178313,Ralph Cooper,"tt0030089,tt0028917,tt0028118,tt0135426",32,2.0,nm0507783,movie,Am I Guilty?,0.0,\N,70,movie,Am I Guilty?,Am I Guilty?,0,1940,\N,70,"Action,Crime,Drama",Sybil Lewis,1919,1988,actress,"tt0032833,tt0135169,tt0032199,tt0040593",21,11
tt0032209,1.0,nm0001195,Douglas Fairbanks Jr.,"tt0021079,tt0024962,tt0041363,tt0029442",31,2.0,nm0000028,movie,Angels Over Broadway,0.0,\N,79,movie,Angels Over Broadway,Angels Over Broadway,0,1940,\N,79,"Adventure,Comedy,Crime",Rita Hayworth,1918,1987,"actress,producer,soundtrack","tt0038559,tt0040525,tt0035103,tt0036723",22,9
tt0032231,2.0,nm0001229,Glenn Ford,"tt0038559,tt0078346,tt0055312,tt0045555",24,1.0,nm0399955,movie,Babies for Sale,0.0,\N,65,movie,Babies for Sale,Babies for Sale,0,1940,\N,65,"Crime,Drama",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",24,0
tt0032245,1.0,nm0000472,Boris Karloff,"tt0026138,tt0023245,tt0024894,tt0023194",53,2.0,nm0450810,movie,Before I Hang,0.0,\N,62,movie,Before I Hang,Before I Hang,0,1940,\N,62,"Crime,Horror,Sci-Fi",Evelyn Keyes,1916,2008,"actress,soundtrack,archive_footage","tt0048605,tt0043938,tt0041663,tt0031381",24,29
tt0032246,1.0,nm0634313,Lloyd Nolan,"tt0091167,tt0062575,tt0065377,tt0071455",38,2.0,nm0202589,movie,Behind the News,0.0,\N,75,movie,Behind the News,Behind the News,0,1940,\N,75,"Action,Comedy,Crime",Doris Davenport,1917,1980,"actress,soundtrack,archive_footage","tt0032246,tt0033253,tt0025347,tt0031955",23,15
tt0032257,1.0,nm0035159,Richard Arlen,"tt0024188,tt0018578,tt0021070,tt0031661",41,3.0,nm0011116,movie,Black Diamonds,0.0,\N,60,movie,Black Diamonds,Black Diamonds,0,1940,\N,60,"Crime,Drama,Film-Noir",Kathryn Adams,1920,2016,actress,"tt0038366,tt0035279,tt0031302,tt0031455",20,21
tt0032258,1.0,nm0000472,Boris Karloff,"tt0026138,tt0023245,tt0024894,tt0023194",53,5.0,nm0619254,movie,Black Friday,0.0,\N,70,movie,Black Friday,Black Friday,0,1940,\N,70,"Crime,Drama,Film-Noir",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",25,28
tt0032280,1.0,nm0152361,Edward Chapman,"tt0021015,tt0021165,tt0057530,tt0053149",39,2.0,nm0062746,movie,The Briggs Family,0.0,\N,68,movie,The Briggs Family,The Briggs Family,0,1940,\N,68,"Crime,Drama",Jane Baxter,1909,1996,actress,"tt0026294,tt0024900,tt0024998,tt0989125",31,8
tt0032285,1.0,nm0000064,Edward G. Robinson,"tt0036775,tt0040506,tt0038991,tt0038057",47,3.0,nm0815433,movie,Brother Orchid,0.0,\N,88,movie,Brother Orchid,Brother Orchid,0,1940,\N,88,"Comedy,Crime,Drama",Ann Sothern,1909,2001,"actress,music_department,soundtrack","tt0033803,tt0094315,tt0041587,tt0045435",31,16
tt0032287,1.0,nm0054011,Carl Barcklind,"tt0013832,tt23779954,tt0029575,tt0027857",67,3.0,nm0252327,movie,Ett brott,0.0,\N,92,movie,Ett brott,Ett brott,0,1940,\N,92,"Crime,Drama",Karin Ekelund,1913,1976,"actress,soundtrack,archive_footage","tt0036372,tt0033859,tt0025853,tt0033376",27,40
tt0032296,1.0,nm0288003,Preston Foster,"tt0023629,tt0023042,tt0044789,tt0026605",40,2.0,nm0245304,movie,Cafe Hostess,0.0,\N,65,movie,Cafe Hostess,Cafe Hostess,0,1940,\N,65,"Crime,Drama,Thriller",Ann Dvorak,1911,1979,"actress,miscellaneous,soundtrack","tt0023427,tt0028695,tt0026393,tt0023590",29,11
tt0032299,1.0,nm0827263,James Stephenson,"tt0032701,tt0034184,tt0032299,tt0030968",51,2.0,nm0828997,movie,Calling Philo Vance,0.0,\N,62,movie,Calling Philo Vance,Calling Philo Vance,0,1940,\N,62,"Crime,Mystery,Thriller",Margot Stevenson,1912,2011,actress,"tt0032299,tt0032550,tt0032476,tt0031937",28,23
tt0032313,1.0,nm0330961,Marius Goring,"tt0040725,tt0038733,tt0046754,tt0046034",28,2.0,nm0240178,movie,The Case of the Frightened Lady,0.0,\N,75,movie,The Frightened Lady,The Case of the Frightened Lady,0,1940,\N,75,"Crime,Drama,Mystery",Penelope Dudley-Ward,1914,1982,actress,"tt0032313,tt0027989,tt0033868,tt0036793",26,2
tt0032315,1.0,nm0002092,John Garfield,"tt0030149,tt0039204,tt0038622,tt0038854",27,2.0,nm0792130,movie,Castle on the Hudson,0.0,\N,77,movie,Castle on the Hudson,Castle on the Hudson,0,1940,\N,77,"Crime,Drama",Ann Sheridan,1915,1967,"actress,producer,soundtrack","tt0034946,tt0033149,tt0039666,tt0037273",25,2
tt0032326,1.0,nm0866010,Sidney Toler,"tt0031147,tt0036706,tt0032325,tt0032819",66,2.0,nm0915913,movie,Charlie Chan's Murder Cruise,0.0,\N,76,movie,Charlie Chan's Murder Cruise,Charlie Chan's Murder Cruise,0,1940,\N,76,"Crime,Mystery",Marjorie Weaver,1913,1994,"actress,soundtrack,archive_footage","tt0035027,tt0036878,tt0034931,tt0032788",27,39
tt0032343,2.0,nm0807580,C. Aubrey Smith,"tt0032976,tt0037515,tt0029442,tt0023551",77,1.0,nm0054609,movie,City of Chance,0.0,\N,56,movie,City of Chance,City of Chance,0,1940,\N,56,"Comedy,Crime,Drama",Lynn Bari,1919,1989,"actress,soundtrack,archive_footage","tt0036672,tt0034716,tt0029899,tt0038782",21,56
tt0032356,1.0,nm0891998,Conrad Veidt,"tt0034583,tt0010323,tt0032356,tt0019130",47,2.0,nm0387753,movie,Contraband,0.0,\N,80,movie,Blackout,Contraband,0,1940,\N,80,"Crime,Drama,Romance",Valerie Hobson,1917,1998,"actress,writer,soundtrack","tt0026138,tt0038574,tt0041546,tt0027194",23,24
tt0032358,5.0,nm0001229,Glenn Ford,"tt0038559,tt0078346,tt0055312,tt0045555",24,1.0,nm0399955,movie,Convicted Woman,0.0,\N,65,movie,Convicted Woman,Convicted Woman,0,1940,\N,65,"Action,Crime,Drama",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",24,0
tt0032365,1.0,nm0812937,Fernando Soler,"tt0219069,tt0031780,tt0041423,tt0225396",45,2.0,nm0180556,movie,Creo en Dios,0.0,\N,105,movie,Creo en Dios,Creo en Dios,0,1941,\N,105,"Crime,Drama",Isabela Corona,1913,1993,"actress,archive_footage","tt0195624,tt0079341,tt0270642,tt0324259",28,17
tt0032394,1.0,nm0572142,Victor McLaglen,"tt0045061,tt0026529,tt0040369,tt0024141",54,3.0,nm0619254,movie,Diamond Frontier,0.0,\N,73,movie,Diamond Frontier,Diamond Frontier,0,1940,\N,73,"Adventure,Crime,Romance",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",25,29
tt0032404,1.0,nm0000472,Boris Karloff,"tt0026138,tt0023245,tt0024894,tt0023194",53,2.0,nm0721851,movie,Doomed to Die,0.0,\N,68,movie,Doomed to Die,Doomed to Die,0,1940,\N,68,"Crime,Drama,Mystery",Marjorie Reynolds,1917,1997,"actress,soundtrack,archive_footage","tt0039037,tt0034862,tt0032404,tt0043643",23,30
tt0032409,1.0,nm0606998,Wayne Morris,"tt0050825,tt0034204,tt0041486,tt0029080",26,2.0,nm0512267,movie,Double Alibi,0.0,\N,60,movie,Double Alibi,Double Alibi,0,1940,\N,60,"Adventure,Crime,Mystery",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",30,-4
tt0032416,1.0,nm0000817,Lew Ayres,"tt0030241,tt0020629,tt0069768,tt0040495",32,3.0,nm0206478,movie,Dr. Kildare's Strange Case,0.0,\N,77,movie,Dr. Kildare's Strange Case,Dr. Kildare's Strange Case,0,1940,\N,77,"Crime,Drama",Laraine Day,1920,2007,"actress,soundtrack,archive_footage","tt0032484,tt0038700,tt0038164,tt0042049",20,12
tt0032420,1.0,nm0104770,Henry Brandon,"tt0049730,tt0074156,tt0049833,tt0024852",28,4.0,nm0291432,movie,Drums of Fu Manchu,0.0,\N,269,movie,Drums of Fu Manchu,Drums of Fu Manchu,0,1940,\N,269,"Action,Adventure,Crime",Gloria Franklin,1923,1984,"actress,music_department,soundtrack","tt0032420,tt0031549,tt0030974,tt0032774",17,11
tt0032424,1.0,nm0599910,Robert Montgomery,"tt0029310,tt0039545,tt0033712,tt0033922",36,7.0,nm0889540,movie,The Earl of Chicago,0.0,\N,87,movie,The Earl of Chicago,The Earl of Chicago,0,1940,\N,87,"Action,Comedy,Crime",Norma Varden,1898,1989,"actress,soundtrack,archive_footage","tt0045810,tt0044079,tt0051201,tt0059742",42,-6
tt0032429,1.0,nm0002092,John Garfield,"tt0030149,tt0039204,tt0038622,tt0038854",27,2.0,nm0550782,movie,East of the River,0.0,\N,74,movie,East of the River,East of the River,0,1940,\N,74,"Crime,Drama",Brenda Marshall,1915,1992,"actress,soundtrack,archive_footage","tt0033028,tt0038986,tt0034578,tt0035751",25,2
tt0032438,1.0,nm0000897,Ralph Bellamy,"tt0034398,tt0032599,tt0086465,tt0028597",36,2.0,nm0512267,movie,"Ellery Queen, Master Detective",0.0,\N,69,movie,"Ellery Queen, Master Detective","Ellery Queen, Master Detective",0,1940,\N,69,"Adventure,Crime,Drama",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",30,6
tt0032447,2.0,nm0001791,Robert Taylor,"tt0041207,tt0043949,tt0033774,tt0033238",29,1.0,nm0790454,movie,Escape,0.0,\N,104,movie,Escape,Escape,0,1940,\N,104,"Crime,Drama,Mystery",Norma Shearer,1902,1983,"actress,soundtrack,archive_footage","tt0020827,tt0030418,tt0021885,tt0024865",38,-9
tt0032452,1.0,nm0375783,Osvald Helmuth,"tt0123941,tt0035835,tt0029916,tt0028908",46,2.0,nm0307549,movie,Familien Olsen,0.0,\N,91,movie,Familien Olsen,Familien Olsen,0,1940,\N,91,"Comedy,Crime,Drama",Maria Garland,1889,1967,"actress,writer","tt0035698,tt0143530,tt2428286,tt0124813",51,-5
tt0032457,1.0,nm0000472,Boris Karloff,"tt0026138,tt0023245,tt0024894,tt0023194",53,2.0,nm0721851,movie,The Fatal Hour,0.0,\N,68,movie,The Fatal Hour,The Fatal Hour,0,1940,\N,68,"Crime,Mystery",Marjorie Reynolds,1917,1997,"actress,soundtrack,archive_footage","tt0039037,tt0034862,tt0032404,tt0043643",23,30
tt0032482,2.0,nm0789970,Sebastian Shaw,"tt0086190,tt0029603,tt0055024,tt0044830",35,1.0,nm0112198,movie,The Flying Squad,0.0,\N,64,movie,The Flying Squad,The Flying Squad,0,1940,\N,64,"Crime,Drama",Phyllis Brooks,1915,1995,"actress,soundtrack","tt0028765,tt0030657,tt0031149,tt0030371",25,10
tt0032485,2.0,nm0940579,Donald Woods,"tt0028695,tt0026385,tt0036515,tt0031370",34,1.0,nm0686883,movie,Forgotten Girls,0.0,\N,68,movie,Forgotten Girls,Forgotten Girls,0,1940,\N,68,"Crime,Drama",Louise Platt,1915,2003,"actress,soundtrack,archive_footage","tt0031971,tt0032304,tt0032010,tt0032485",25,9
tt0032499,1.0,nm0699430,Roger Pryor,"tt0028260,tt0026186,tt0028380,tt0028171",39,2.0,nm0265478,movie,A Fugitive from Justice,0.0,\N,53,movie,A Fugitive from Justice,A Fugitive from Justice,0,1940,\N,53,"Crime,Drama",Lucile Fairbanks,1917,1999,"actress,soundtrack,archive_footage","tt0032499,tt0032297,tt0034236,tt0034948",23,16
tt0032505,1.0,nm0606998,Wayne Morris,"tt0050825,tt0034204,tt0041486,tt0029080",26,2.0,nm0943837,movie,Gambling on the High Seas,0.0,\N,55,movie,Gambling on the High Seas,Gambling on the High Seas,0,1940,\N,55,"Crime,Drama,Film-Noir",Jane Wyman,1917,2007,"actress,writer,producer","tt0081858,tt0043350,tt0047811,tt0037884",23,3
tt0032508,1.0,nm0178313,Ralph Cooper,"tt0030089,tt0028917,tt0028118,tt0135426",32,2.0,nm0811463,movie,Gang War,0.0,\N,63,movie,Gang War,Gang War,0,1940,\N,63,"Crime,Drama,Film-Noir",Gladys Snyder,1920,1998,"actress,soundtrack","tt0032508,tt0033255",20,12
tt0032509,1.0,nm0634313,Lloyd Nolan,"tt0091167,tt0062575,tt0065377,tt0071455",38,3.0,nm0485439,movie,Gangs of Chicago,0.0,\N,66,movie,Gangs of Chicago,Gangs of Chicago,0,1940,\N,66,"Crime,Drama",Lola Lane,1906,1981,"actress,soundtrack,archive_footage","tt0020684,tt0025687,tt0030883,tt0024936",34,4
tt0032528,2.0,nm0852710,Kent Taylor,"tt0032622,tt0040414,tt0033113,tt0031335",34,1.0,nm0723422,movie,Girl in 313,0.0,\N,56,movie,Girl in 313,Girl in 313,0,1940,\N,56,"Crime,Drama,Mystery",Florence Rice,1907,1974,"actress,soundtrack,archive_footage","tt0030120,tt0033402,tt0035378,tt0033426",33,1
tt0032529,1.0,nm0127677,Bruce Cabot,"tt0024216,tt0066831,tt0052106,tt0057298",36,2.0,nm0399955,movie,Girls Under 21,0.0,\N,64,movie,Girls Under 21,Girls Under 21,0,1940,\N,64,"Adventure,Crime,Drama",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",24,12
tt0032541,1.0,nm0705384,Carl Raddatz,"tt0037154,tt0073200,tt0048564,tt0031603",28,2.0,nm0880210,movie,Golowin geht durch die Stadt,0.0,\N,83,movie,Golowin geht durch die Stadt,Golowin geht durch die Stadt,0,1940,\N,83,"Crime,Romance",Anneliese Uhlig,1918,2017,actress,"tt0071011,tt0033230,tt0035212,tt0241642",22,6
tt0032555,1.0,nm0392442,Jack Holt,"tt0034587,tt0028216,tt0024895,tt0019831",52,3.0,nm0504537,movie,The Great Plane Robbery,0.0,\N,61,movie,The Great Plane Robbery,The Great Plane Robbery,0,1940,\N,61,"Adventure,Crime,Drama",Vickie Lester,1915,2001,actress,"tt0030760,tt0035067,tt0030396,tt0030862",25,27
tt0032557,1.0,nm0430460,Victor Jory,"tt0031381,tt0056241,tt0031839,tt0032557",38,2.0,nm0580585,movie,The Green Archer,0.0,\N,285,movie,The Green Archer,The Green Archer,0,1940,\N,285,"Action,Adventure,Crime",Iris Meredith,1915,1980,"actress,soundtrack,archive_footage","tt0032557,tt0033142,tt0031312,tt0031773",25,13
tt0032559,1.0,nm0401478,Warren Hull,"tt0032559,tt0031371,tt0032763,tt0030779",37,4.0,nm0619254,movie,The Green Hornet Strikes Again!,0.0,\N,293,movie,The Green Hornet Strikes Again!,The Green Hornet Strikes Again!,0,1940,\N,293,"Action,Adventure,Crime",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",25,12
tt0032572,1.0,nm0602803,Jackie Moran,"tt0031381,tt0257044,tt0032290,tt0029898",17,2.0,nm0428736,movie,Haunted House,0.0,\N,70,movie,Haunted House,Haunted House,0,1940,\N,70,"Comedy,Crime,Drama",Marcia Mae Jones,1924,2007,"actress,soundtrack,archive_footage","tt0070903,tt0028988,tt0031580,tt0037001",16,1
tt0032584,1.0,nm0515292,Robert Livingston,"tt0040269,tt0028971,tt0029112,tt0039076",36,4.0,nm0663888,movie,Heroes of the Saddle,0.0,\N,56,movie,Heroes of the Saddle,Heroes of the Saddle,0,1940,\N,56,"Action,Crime,Drama",Patsy Parsons,1931,2006,"actress,soundtrack,archive_footage","tt0035575,tt0046639,tt0034432,tt0034279",9,27
tt0032602,1.0,nm0007223,James Dunn,"tt0038190,tt0024914,tt0034985,tt0021635",39,2.0,nm0317519,movie,Hold That Woman!,0.0,\N,67,movie,Hold That Woman!,Hold That Woman!,0,1940,\N,67,"Comedy,Crime,Romance",Frances Gifford,1920,1994,"actress,archive_footage","tt0036414,tt0034798,tt0032602,tt0033776",20,19
tt0032607,1.0,nm0522926,Edmund Lowe,"tt0022753,tt0024141,tt0027923,tt0021807",50,2.0,nm0512267,movie,Honeymoon Deferred,0.0,\N,59,movie,Honeymoon Deferred,Honeymoon Deferred,0,1940,\N,59,"Comedy,Crime,Film-Noir",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",30,20
tt0032609,1.0,nm0706368,George Raft,"tt0053291,tt0033149,tt0023427,tt0037832",39,2.0,nm0000910,movie,The House Across the Bay,0.0,\N,88.0,movie,The House Across the Bay,The House Across the Bay,0,1940,\N,88,"Comedy,Crime,Drama",Joan Bennett,1910,1990,"actress,soundtrack,archive_footage","tt0076786,tt0038057,tt0037469,tt0024264",30,9
tt0032618,1.0,nm0428160,Gordon Jones,"tt0034742,tt0031394,tt0035105,tt0057298",29,2.0,nm0174049,movie,I Take This Oath,0.0,\N,67.0,movie,I Take This Oath,I Take This Oath,0,1940,\N,67,"Crime,Drama",Joyce Compton,1907,1997,"actress,soundtrack,archive_footage","tt0028597,tt0037595,tt0033382,tt0028405",33,-4
tt0032620,2.0,nm0338901,Richard Greene,"tt0031448,tt0031580,tt0042389,tt0064338",22,1.0,nm0957936,movie,I Was an Adventuress,0.0,\N,81.0,movie,I Was an Adventuress,I Was an Adventuress,0,1940,\N,81,"Comedy,Crime,Drama",Vera Zorina,1917,2003,"actress,soundtrack,archive_footage","tt0032620,tt0033851,tt0036832,tt0030194",23,-1
tt0032626,1.0,nm0297054,Gustav Fröhlich,"tt0017136,tt0904098,tt0048598,tt0041150",38,2.0,nm0071405,movie,Ihr Privatsekretär,0.0,\N,88.0,movie,Ihr Privatsekretär,Ihr Privatsekretär,0,1940,\N,88,"Comedy,Crime",Fita Benkhoff,1901,1967,"actress,soundtrack","tt0049003,tt0032498,tt0049183,tt0033632",39,-1
tt0032641,1.0,nm0000048,Peter Lorre,"tt0022100,tt0036613,tt0034583,tt0033870",36,2.0,nm0399955,movie,Island of Doomed Men,0.0,\N,68.0,movie,Island of Doomed Men,Island of Doomed Men,0,1940,\N,68,"Crime,Drama,Thriller",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",24,12
tt0032643,2.0,nm0000007,Humphrey Bogart,"tt0034583,tt0042593,tt0043265,tt0037382",41,1.0,nm0792130,movie,It All Came True,0.0,\N,97.0,movie,It All Came True,It All Came True,0,1940,\N,97,"Comedy,Crime,Drama",Ann Sheridan,1915,1967,"actress,producer,soundtrack","tt0034946,tt0033149,tt0039666,tt0037273",25,16
tt0032651,1.0,nm0000061,Tyrone Power,"tt0051201,tt0034405,tt0042256,tt0043959",26,2.0,nm0483787,movie,Johnny Apollo,0.0,\N,94.0,movie,Johnny Apollo,Johnny Apollo,0,1940,\N,94,"Crime,Drama,Film-Noir",Dorothy Lamour,1914,1996,"actress,soundtrack,archive_footage","tt0092796,tt0032993,tt0057007,tt0039645",26,0
tt0032690,1.0,nm0531759,J. Farrell MacDonald,"tt0018455,tt0038762,tt0033677,tt0033891",65,3.0,nm0949961,movie,The Last Alarm,0.0,\N,61.0,movie,The Last Alarm,The Last Alarm,0,1940,\N,61,"Action,Adventure,Crime",Polly Ann Young,1908,1997,actress,"tt0031817,tt0033190,tt0025455,tt0032139",32,33
tt0032693,1.0,nm0799237,Alastair Sim,"tt0044008,tt0047119,tt0031489,tt0042994",40,3.0,nm0161425,movie,Law and Disorder,0.0,\N,74.0,movie,Law and Disorder,Law and Disorder,0,1940,\N,74,"Comedy,Crime,Thriller",Diana Churchill,1913,1994,"actress,archive_footage","tt0040761,tt0030247,tt0041469,tt0063820",27,13
tt0032701,2.0,nm0003339,Herbert Marshall,"tt0032484,tt0021165,tt0023622,tt0033836",50,1.0,nm0000012,movie,The Letter,0.0,\N,95.0,movie,The Letter,The Letter,0,1940,\N,95,"Crime,Drama,Film-Noir",Bette Davis,1908,1989,"actress,make_up_department,producer","tt0042192,tt0056687,tt0031210,tt0035140",32,18
tt0032725,1.0,nm0929925,Warren William,"tt0034398,tt0023986,tt0028219,tt0023486",46,3.0,nm0611368,movie,The Lone Wolf Meets a Lady,0.0,\N,71.0,movie,The Lone Wolf Meets a Lady,The Lone Wolf Meets a Lady,0,1940,\N,71,"Comedy,Crime,Drama",Jean Muir,1911,1996,"actress,soundtrack","tt0028907,tt0027207,tt0028993,tt0024786",29,17
tt0032726,1.0,nm0929925,Warren William,"tt0034398,tt0023986,tt0028219,tt0023486",46,3.0,nm0675127,movie,The Lone Wolf Strikes,0.0,\N,67.0,movie,The Lone Wolf Strikes,The Lone Wolf Strikes,0,1940,\N,67,"Comedy,Crime,Drama",Joan Perry,1911,1996,"actress,soundtrack","tt0028782,tt0028013,tt0026186,tt0030793",29,17
tt0032748,1.0,nm0634313,Lloyd Nolan,"tt0091167,tt0062575,tt0065377,tt0071455",38,2.0,nm0736939,movie,The Man Who Wouldn't Talk,0.0,\N,74.0,movie,The Man Who Wouldn't Talk,The Man Who Wouldn't Talk,0,1940,\N,74,"Crime,Drama",Jean Rogers,1916,1991,"actress,soundtrack,archive_footage","tt0027623,tt0032325,tt0033227,tt0038618",24,14
tt0032755,1.0,nm0138156,Rune Carlsten,"tt0037506,tt0015445,tt0012301,tt0010113",50,5.0,nm0483165,movie,Mannen som alla ville mörda,0.0,\N,97.0,movie,Mannen som alla ville mörda,Mannen som alla ville mörda,0,1940,\N,97,Crime,Helfrid Lambert,1869,1954,"actress,soundtrack","tt0184672,tt0032755,tt0003583,tt7475824",71,-21
tt0032763,1.0,nm0401478,Warren Hull,"tt0032559,tt0031371,tt0032763,tt0030779",37,2.0,nm0422436,movie,Marked Men,0.0,\N,66.0,movie,Marked Men,Marked Men,0,1940,\N,66,"Action,Crime,Mystery",Isabel Jewell,1907,1972,"actress,soundtrack,archive_footage","tt0031381,tt0039211,tt0027075,tt0023911",33,4
tt0032783,1.0,nm0533692,Barton MacLane,"tt0033870,tt0027407,tt0028555,tt0032045",38,3.0,nm0399955,movie,Men Without Souls,0.0,\N,62.0,movie,Men Without Souls,Men Without Souls,0,1940,\N,62,"Action,Crime,Drama",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",24,14
tt0032788,1.0,nm0634313,Lloyd Nolan,"tt0091167,tt0062575,tt0065377,tt0071455",38,2.0,nm0915913,movie,Michael Shayne: Private Detective,0.0,\N,77.0,movie,Michael Shayne: Private Detective,Michael Shayne: Private Detective,0,1940,\N,77,"Comedy,Crime,Drama",Marjorie Weaver,1913,1994,"actress,soundtrack,archive_footage","tt0035027,tt0036878,tt0034931,tt0032788",27,11
tt0032790,1.0,nm0454878,John 'Dusty' King,"tt0035973,tt0032028,tt0027254,tt0030794",31,2.0,nm0721851,movie,Midnight Limited,0.0,\N,61.0,movie,Midnight Limited,Midnight Limited,0,1940,\N,61,"Action,Adventure,Crime",Marjorie Reynolds,1917,1997,"actress,soundtrack,archive_footage","tt0039037,tt0034862,tt0032404,tt0043643",23,8
